param,gc20k
0.8909792900085449,1153.09765625
0.8998737335205078,1153.22265625
0.9088456630706787,1155.22265625
0.9174480438232422,1157.22265625
0.9256770610809326,1159.734375
0.9337234497070312,1161.734375
0.941796064376831,1166.25
0.9495761394500732,1168.25
0.9578213691711426,1170.25
0.9666614532470703,1172.25
0.9751911163330078,1177.0234375
0.9831619262695312,1179.0234375
0.9910745620727539,1181.0234375
0.9989931583404541,1185.0234375
1.0068981647491455,1187.0234375
1.0147225856781006,1189.0234375
1.0230658054351807,1191.0234375
1.0312614440917969,1193.0234375
1.0395514965057373,1195.34765625
1.0476791858673096,1199.34765625
1.0560839176177979,1201.34765625
1.064835548400879,1205.34765625
1.0731620788574219,1207.60546875
1.0813379287719727,1209.60546875
1.0896389484405518,1213.60546875
1.0975043773651123,1215.60546875
1.1054139137268066,1217.60546875
1.1135151386260986,1219.60546875
1.1213717460632324,1223.60546875
1.1294374465942383,1225.86328125
1.1376032829284668,1227.86328125
1.146592617034912,1231.8984375
1.1553266048431396,1233.8984375
1.1635768413543701,1235.8984375
1.1716639995574951,1239.8984375
1.1797492504119873,1241.8984375
1.1877670288085938,1243.8984375
1.1956777572631836,1248.671875
1.2034645080566406,1250.671875
1.2112443447113037,1254.671875
1.2190821170806885,1256.671875
1.2269248962402344,1260.671875
1.2353546619415283,1264.671875
1.2434356212615967,1268.671875
1.2511968612670898,1272.671875
1.2589571475982666,1274.671875
1.2683022022247314,1352.89453125
1.2784810066223145,1378.28125
1.2873365879058838,1378.28125
1.2962403297424316,1378.28125
1.3058772087097168,1378.28125
1.315446376800537,1378.28125
1.324554443359375,1378.28125
1.3328185081481934,1378.28125
1.3408350944519043,1378.28125
1.348743200302124,1378.28125
1.3567748069763184,1378.28125
1.3650915622711182,1378.28125
1.3731215000152588,1378.28125
1.3815624713897705,1378.28125
1.3904154300689697,1378.28125
1.3986849784851074,1378.28125
1.4067635536193848,1378.28125
1.4147608280181885,1378.28125
1.4226295948028564,1378.5390625
1.4306635856628418,1378.5390625
1.4387304782867432,1378.5390625
1.4467508792877197,1378.5390625
1.4547362327575684,1378.5390625
1.4630005359649658,1378.5390625
1.4714841842651367,1378.5390625
1.4798109531402588,1378.5390625
1.4879217147827148,1378.5390625
1.495894432067871,1378.5390625
1.5040645599365234,1378.5390625
1.512514352798462,1378.5390625
1.5208625793457031,1378.5390625
1.5289740562438965,1378.5390625
1.5371897220611572,1378.5390625
1.545274019241333,1378.5390625
1.5549564361572266,1378.5390625
1.5642762184143066,1378.5390625
1.5728051662445068,1378.5390625
1.5809922218322754,1378.5390625
1.5891454219818115,1378.5390625
1.5972297191619873,1378.5390625
1.6084136962890625,568.67578125
1.624701976776123,568.9296875
1.6351218223571777,568.9296875
1.6467030048370361,569.03515625
1.6556754112243652,569.03515625
1.665062665939331,569.1328125
1.6744863986968994,569.1328125
1.6833677291870117,569.3515625
1.691521406173706,569.609375
1.6995086669921875,569.77734375
1.7089402675628662,569.94140625
1.7181544303894043,570.96875
1.7270545959472656,571.484375
1.7359626293182373,571.73828125
1.7455589771270752,571.73828125
1.7573740482330322,577.58203125
1.766221523284912,582.09765625
1.7753503322601318,584.35546875
1.7842695713043213,586.61328125
1.7929847240447998,589.12890625
1.8017685413360596,591.38671875
1.8109710216522217,592.15625
1.8205885887145996,601.6015625
1.8321545124053955,601.859375
1.841749906539917,601.859375
1.8497190475463867,602.1171875
1.8576428890228271,602.375
1.8657252788543701,602.6328125
1.8738281726837158,602.890625
1.8816230297088623,603.1484375
1.8895485401153564,603.40625
1.897596836090088,603.6640625
1.9056384563446045,603.921875
1.9138119220733643,603.921875
1.9219894409179688,604.1796875
1.930013656616211,604.1796875
1.937751293182373,604.1796875
1.945584774017334,604.1796875
1.9533748626708984,604.1796875
1.9632878303527832,604.1796875
1.9727797508239746,604.1796875
1.9827380180358887,604.1796875
1.992283582687378,604.1796875
2.000610828399658,604.1796875
2.0086865425109863,604.1796875
2.0164623260498047,604.1796875
2.0241644382476807,604.1796875
2.0339484214782715,604.1796875
2.0436012744903564,504.48046875
2.058838367462158,502.80859375
2.0692994594573975,503.26953125
2.078827381134033,503.26953125
2.0872881412506104,504.04296875
2.0979650020599365,506.96875
2.1065919399261475,512.96875
2.1144421100616455,517.8046875
2.1229920387268066,519.8046875
2.1316142082214355,521.8046875
2.139611005783081,524.83203125
2.148280143737793,533.66015625
2.1580100059509277,533.66015625
2.1671018600463867,533.66015625
2.1760740280151367,533.66015625
2.184908866882324,533.66015625
2.193739652633667,533.66015625
2.202566623687744,533.66015625
2.2113876342773438,533.66015625
2.2205605506896973,533.66015625
2.2300057411193848,533.91796875
2.2389795780181885,534.94921875
2.2480509281158447,534.94921875
2.2573702335357666,534.94921875
2.2675931453704834,534.94921875
2.2767913341522217,534.94921875
2.285973072052002,534.94921875
2.29543399810791,534.94921875
2.312709331512451,423.0078125
2.3225011825561523,423.0859375
2.3307077884674072,423.0859375
2.338724374771118,423.0859375
2.3463823795318604,423.6015625
2.3565685749053955,423.6015625
2.366339683532715,426.109375
2.376335620880127,430.109375
2.3858790397644043,434.87890625
2.3939762115478516,436.87890625
2.401822566986084,441.13671875
2.412504196166992,445.13671875
2.4240076541900635,449.90234375
2.434022903442383,466.49609375
2.4441232681274414,466.49609375
2.453967332839966,466.49609375
2.4637091159820557,466.49609375
2.473142623901367,466.49609375
2.4828431606292725,466.49609375
2.492520332336426,466.49609375
2.5007262229919434,466.49609375
2.509267568588257,466.49609375
2.5191402435302734,466.49609375
2.5285463333129883,466.49609375
2.536797285079956,466.49609375
2.546909809112549,344.4453125
2.5579771995544434,344.58203125
2.569333076477051,344.58203125
2.5787603855133057,344.58203125
2.5881881713867188,344.58203125
2.5975193977355957,344.58203125
2.6070942878723145,344.58203125
2.6153907775878906,344.58203125
2.623917818069458,344.58203125
2.6339914798736572,344.58203125
2.6429333686828613,344.58203125
2.651935338973999,344.58203125
2.6611881256103516,344.8359375
2.6705920696258545,344.8359375
2.6799397468566895,344.8359375
2.689629554748535,344.8359375
2.698587417602539,259.03125
2.708376407623291,259.13671875
2.717860221862793,259.13671875
2.726943254470825,259.13671875
2.7352612018585205,259.13671875
2.7453904151916504,259.13671875
