param,online
306.9628934860229,681.6640625
306.976122379303,683.46875
309.3833339214325,683.46875
309.3965723514557,683.47265625
309.41002917289734,683.47265625
309.42062163352966,683.73046875
309.43287992477417,683.73046875
309.4465889930725,683.98828125
309.4605395793915,683.98828125
309.47315764427185,684.50390625
309.5044209957123,684.50390625
309.5192892551422,663.57421875
310.1961166858673,663.57421875
310.21434020996094,645.69140625
310.2347705364228,516.0078125
310.31448221206665,516.0078125
310.32687306404114,516.5234375
310.3388192653656,516.5234375
310.3537583351135,522.80078125
310.5268425941468,522.80078125
310.53955149650574,524.08984375
311.14802527427673,524.08984375
311.1623845100403,531.82421875
311.17604994773865,542.91015625
311.1890857219696,551.41796875
312.6862828731537,551.41796875
312.6997489929199,553.73828125
312.7132601737976,563.53515625
312.7273313999176,575.39453125
312.74020624160767,578.23046875
314.29774808883667,578.23046875
314.31167578697205,585.44921875
314.3288917541504,597.82421875
314.50109815597534,597.82421875
314.5124022960663,598.0625
315.8933598995209,598.0625
315.91707038879395,598.3203125
317.69437527656555,598.3203125
317.7131953239441,598.35546875
319.4055001735687,598.35546875
319.4176514148712,599.38671875
323.64544558525085,599.38671875
323.66232800483704,601.73828125
323.6727590560913,608.69921875
323.68319511413574,615.66015625
323.6934139728546,616.94921875
329.9978446960449,616.94921875
