rwRatio mpl k1 k2 k3 BV/#T FV/#T SV/#T
4.0	30	1	1	0	0.013	0.0064	0.04803333333333333
4.0	5	1	2	0	0.009	0.0	0.0362
4.0	10	1	2	0	0.0133	0.0	0.0442
4.0	15	1	2	0	0.0132	6.666666666666667E-5	0.05366666666666667
4.0	20	1	2	0	0.0113	2.5E-4	0.0518
4.0	25	1	2	0	0.01392	2.0E-4	0.04512
4.0	30	1	2	0	0.013	1.3333333333333334E-4	0.05046666666666667
4.0	5	2	0	1	0.0	0.163	0.002
4.0	10	2	0	1	2.0E-4	0.1884	0.0016
4.0	15	2	0	1	2.0E-4	0.18346666666666667	0.0021333333333333334
4.0	20	2	0	1	4.5E-4	0.19665	0.00185
4.0	25	2	0	1	4.0E-5	0.19024	0.00172
4.0	30	2	0	1	3.6666666666666667E-4	0.18496666666666667	0.0016333333333333334
4.0	5	1	1	1	0.0098	0.0054	0.0024
4.0	10	1	1	1	0.0139	0.0065	0.0017
4.0	15	1	1	1	0.0138	0.007266666666666667	0.0016
4.0	20	1	1	1	0.0124	0.00855	0.00275
4.0	25	1	1	1	0.01124	0.00708	0.0016
4.0	30	1	1	1	0.0128	0.007566666666666667	0.0017666666666666666
4.0	5	2	1	1	4.0E-4	0.0056	0.0018
4.0	10	2	1	1	0.0	0.007	0.0021
4.0	15	2	1	1	1.3333333333333334E-4	0.005066666666666666	0.0016
4.0	20	2	1	1	2.5E-4	0.0077	0.00175
4.0	25	2	1	1	1.2E-4	0.00704	0.00188
4.0	30	2	1	1	3.0E-4	0.0068	0.0021333333333333334
4.0	5	2	1	2	6.0E-4	0.006	2.0E-4
4.0	10	2	1	2	2.0E-4	0.0062	0.0
4.0	15	2	1	2	2.666666666666667E-4	0.007	0.0
4.0	20	2	1	2	2.5E-4	0.0078	1.0E-4
4.0	25	2	1	2	1.2E-4	0.00808	0.0
4.0	30	2	1	2	1.6666666666666666E-4	0.007033333333333333	0.0
4.0	5	2	2	1	2.0E-4	0.0	0.0028
4.0	10	2	2	1	7.0E-4	4.0E-4	0.0024
4.0	15	2	2	1	1.3333333333333334E-4	2.0E-4	0.0017333333333333333
4.0	20	2	2	1	2.5E-4	2.5E-4	0.0019
4.0	25	2	2	1	2.8E-4	1.2E-4	0.00196
4.0	30	2	2	1	2.666666666666667E-4	2.0E-4	0.0019666666666666665
4.0	5	2	2	2	0.0	0.0	0.0
4.0	10	2	2	2	1.0E-4	2.0E-4	0.0
4.0	15	2	2	2	5.333333333333334E-4	2.0E-4	6.666666666666667E-5
4.0	20	2	2	2	1.5E-4	1.5E-4	0.0
4.0	25	2	2	2	3.6E-4	1.6E-4	1.2E-4
4.0	30	2	2	2	2.3333333333333333E-4	1.6666666666666666E-4	6.666666666666667E-5
9.0	5	1	0	0	0.006	0.11	0.0052
9.0	10	1	0	0	0.0049	0.1227	0.0048
9.0	15	1	0	0	0.005533333333333334	0.1348	0.0061333333333333335
